scientific_name,latitude,longitude,country,date,year,month,common_name
Aethia psittacula,57.145809,-170.351983,United States of America,2024-05-01,2024,5,Parakett Auklet
Aethia psittacula,57.135075,-170.297039,United States of America,2024-06-01,2024,6,Parakett Auklet
Aethia psittacula,57.150521,-170.185201,United States of America,2024-07-01,2024,7,Parakett Auklet
Aethia psittacula,60.550367,-172.924035,United States of America,2024-08-01,2024,8,Parakett Auklet
Aethia psittacula,44.636453,-124.587077,United States of America,2024-12-01,2024,12,Parakett Auklet
Aethia psittacula,46.929525,-124.586808,United States of America,2025-04-01,2025,4,Parakett Auklet
Aethia psittacula,41.054786,-124.14696,United States of America,2025-05-01,2025,5,Parakett Auklet
Aethia psittacula,57.143394,-170.268972,United States of America,2025-06-01,2025,6,Parakett Auklet
Aethia psittacula,57.11021,-170.28307,United States of America,2025-07-01,2025,7,Parakett Auklet
Aethopyga siparaja,1.342615,103.822987,Singapore,2022-01-01,2022,1,Crimson Sunbird
Aethopyga siparaja,1.3945925,103.8013465,India,2022-02-01,2022,2,Crimson Sunbird
Aethopyga siparaja,1.44657,103.779706,Singapore,2022-03-01,2022,3,Crimson Sunbird
Aethopyga siparaja,1.461088,103.690622,Malaysia,2022-04-01,2022,4,Crimson Sunbird
Aethopyga siparaja,6.947845,100.241067,Thailand,2022-05-01,2022,5,Crimson Sunbird
Aethopyga siparaja,1.322312,103.814927,Singapore,2022-06-01,2022,6,Crimson Sunbird
Aethopyga siparaja,1.335892,103.818458,Singapore,2022-07-01,2022,7,Crimson Sunbird
Aethopyga siparaja,1.316875,103.81664,Singapore,2022-08-01,2022,8,Crimson Sunbird
Aethopyga siparaja,1.358408,103.81283,India,2022-09-01,2022,9,Crimson Sunbird
Aethopyga siparaja,1.399941,103.80902,Singapore,2022-10-01,2022,10,Crimson Sunbird
Aethopyga siparaja,1.341103,103.820219,Singapore,2022-11-01,2022,11,Crimson Sunbird
Aethopyga siparaja,1.348118,103.775374,Singapore,2022-12-01,2022,12,Crimson Sunbird
Aethopyga siparaja,1.319752,103.816442,Singapore,2023-01-01,2023,1,Crimson Sunbird
Aethopyga siparaja,1.3081985,103.794834,India,2023-02-01,2023,2,Crimson Sunbird
Aethopyga siparaja,1.296645,103.773226,Singapore,2023-03-01,2023,3,Crimson Sunbird
Aethopyga siparaja,5.875328,103.7901335,Malaysia,2023-04-01,2023,4,Crimson Sunbird
Aethopyga siparaja,1.400879,103.807041,Singapore,2023-05-01,2023,5,Crimson Sunbird
Aethopyga siparaja,1.367507,103.753456,Singapore,2023-06-01,2023,6,Crimson Sunbird
Aethopyga siparaja,1.3837025,103.781206,India,2023-07-01,2023,7,Crimson Sunbird
Aethopyga siparaja,1.399898,103.808956,Singapore,2023-08-01,2023,8,Crimson Sunbird
Aethopyga siparaja,1.360529,103.826029,Singapore,2023-09-01,2023,9,Crimson Sunbird
Aethopyga siparaja,1.360044,103.826856,Singapore,2023-10-01,2023,10,Crimson Sunbird
Aethopyga siparaja,1.41665,103.728286,Singapore,2023-11-01,2023,11,Crimson Sunbird
Aethopyga siparaja,1.399845,103.808999,Singapore,2023-12-01,2023,12,Crimson Sunbird
Aethopyga siparaja,1.36408,103.841178,Singapore,2024-01-01,2024,1,Crimson Sunbird
Aethopyga siparaja,6.40453,102.971895,Malaysia,2024-02-01,2024,2,Crimson Sunbird
Aethopyga siparaja,6.1806475,102.102612,Lao People’s Democratic Republic,2024-03-01,2024,3,Crimson Sunbird
Aethopyga siparaja,5.956765,102.9329015,Malaysia,2024-04-01,2024,4,Crimson Sunbird
Aethopyga siparaja,1.347427,103.763191,Singapore,2024-05-01,2024,5,Crimson Sunbird
Aethopyga siparaja,1.311752,103.814403,Singapore,2024-06-01,2024,6,Crimson Sunbird
Aethopyga siparaja,9.507872,103.80372,Thailand,2024-07-01,2024,7,Crimson Sunbird
Aethopyga siparaja,1.406298,103.793037,Singapore,2024-08-01,2024,8,Crimson Sunbird
Aethopyga siparaja,12.011904,102.289379,Thailand,2024-09-01,2024,9,Crimson Sunbird
Aethopyga siparaja,1.354669,103.776441,Singapore,2024-10-01,2024,10,Crimson Sunbird
Aethopyga siparaja,1.34119,103.829517,Singapore,2024-11-01,2024,11,Crimson Sunbird
Aethopyga siparaja,1.364018,103.776397,Singapore,2024-12-01,2024,12,Crimson Sunbird
Aethopyga siparaja,12.02663,102.297688,Thailand,2025-01-01,2025,1,Crimson Sunbird
Aethopyga siparaja,1.403553,103.792145,Singapore,2025-02-01,2025,2,Crimson Sunbird
Aethopyga siparaja,1.44643,103.723404,Singapore,2025-03-01,2025,3,Crimson Sunbird
Aethopyga siparaja,2.271647,103.769659,Malaysia,2025-04-01,2025,4,Crimson Sunbird
Aethopyga siparaja,1.31384,103.815914,Singapore,2025-05-01,2025,5,Crimson Sunbird
Aethopyga siparaja,1.31384,102.1397285,India,2025-06-01,2025,6,Crimson Sunbird
Aethopyga siparaja,1.31384,100.463543,China,2025-07-01,2025,7,Crimson Sunbird
Agapornis roseicollis,43.4593,11.9044,Italy,2022-01-01,2022,1,Rosy Faced Lovebird
Agapornis roseicollis,33.307108,-111.999125,United States of America,2022-02-01,2022,2,Rosy Faced Lovebird
Agapornis roseicollis,33.452538,-111.935272,United States of America,2022-03-01,2022,3,Rosy Faced Lovebird
Agapornis roseicollis,33.471127,28.04125,South Africa,2022-04-01,2022,4,Rosy Faced Lovebird
Agapornis roseicollis,33.489716,-111.90895,United States of America,2022-05-01,2022,5,Rosy Faced Lovebird
Agapornis roseicollis,33.419425,-111.836507,United States of America,2022-06-01,2022,6,Rosy Faced Lovebird
Agapornis roseicollis,19.972062,-155.839613,United States of America,2022-07-01,2022,7,Rosy Faced Lovebird
Agapornis roseicollis,26.221962,-80.112464,United States of America,2022-08-01,2022,8,Rosy Faced Lovebird
Agapornis roseicollis,33.549858,-111.905289,United States of America,2022-09-01,2022,9,Rosy Faced Lovebird
Agapornis roseicollis,32.18535,-110.817157,United States of America,2022-10-01,2022,10,Rosy Faced Lovebird
Agapornis roseicollis,33.418358,-111.523654,United States of America,2022-11-01,2022,11,Rosy Faced Lovebird
Agapornis roseicollis,39.928891,-7.453972,Portugal,2022-12-01,2022,12,Rosy Faced Lovebird
Agapornis roseicollis,33.438076,-111.876121,United States of America,2023-01-01,2023,1,Rosy Faced Lovebird
Agapornis roseicollis,33.683375,-111.968553,United States of America,2023-02-01,2023,2,Rosy Faced Lovebird
Agapornis roseicollis,33.553807,18.596619,South Africa,2023-03-01,2023,3,Rosy Faced Lovebird
Agapornis roseicollis,33.424239,-111.928053,United States of America,2023-04-01,2023,4,Rosy Faced Lovebird
Agapornis roseicollis,37.299803,14.422577,Namibia,2023-05-01,2023,5,Rosy Faced Lovebird
Agapornis roseicollis,41.175367,-8.600167,Portugal,2023-06-01,2023,6,Rosy Faced Lovebird
Agapornis roseicollis,33.505833,-112.078712,United States of America,2023-07-01,2023,7,Rosy Faced Lovebird
Agapornis roseicollis,51.09698,3.42466,Belgium,2023-08-01,2023,8,Rosy Faced Lovebird
Agapornis roseicollis,51.03475,4.4854,Belgium,2023-09-01,2023,9,Rosy Faced Lovebird
Agapornis roseicollis,33.654033,-111.927497,United States of America,2023-10-01,2023,10,Rosy Faced Lovebird
Agapornis roseicollis,33.375211,-111.941508,United States of America,2023-11-01,2023,11,Rosy Faced Lovebird
Agapornis roseicollis,33.53236,-112.038084,United States of America,2023-12-01,2023,12,Rosy Faced Lovebird
Agapornis roseicollis,33.579625,-112.008325,United States of America,2024-01-01,2024,1,Rosy Faced Lovebird
Agapornis roseicollis,12.905255,100.778588,Thailand,2024-02-01,2024,2,Rosy Faced Lovebird
Agapornis roseicollis,19.928009,-155.787247,United States of America,2024-03-01,2024,3,Rosy Faced Lovebird
Agapornis roseicollis,33.595414,-111.95734,United States of America,2024-04-01,2024,4,Rosy Faced Lovebird
Agapornis roseicollis,46.608923,4.666075,France,2024-05-01,2024,5,Rosy Faced Lovebird
Agapornis roseicollis,20.710032,-156.44581,United States of America,2024-06-01,2024,6,Rosy Faced Lovebird
Agapornis roseicollis,20.715421,-156.442873,United States of America,2024-07-01,2024,7,Rosy Faced Lovebird
Agapornis roseicollis,19.91617,-155.8824,United States of America,2024-08-01,2024,8,Rosy Faced Lovebird
Agapornis roseicollis,51.00925,4.5136,Belgium,2024-09-01,2024,9,Rosy Faced Lovebird
Agapornis roseicollis,42.242871,17.1088,Namibia,2024-10-01,2024,10,Rosy Faced Lovebird
Agapornis roseicollis,33.476492,-112.089834,United States of America,2024-11-01,2024,11,Rosy Faced Lovebird
Agapornis roseicollis,33.5227,17.084939,Namibia,2024-12-01,2024,12,Rosy Faced Lovebird
Agapornis roseicollis,33.568908,-111.892111,United States of America,2025-01-01,2025,1,Rosy Faced Lovebird
Agapornis roseicollis,33.420279,-111.936335,United States of America,2025-02-01,2025,2,Rosy Faced Lovebird
Agapornis roseicollis,39.21009266666667,17.14268,Namibia,2025-03-01,2025,3,Rosy Faced Lovebird
Agapornis roseicollis,44.999906333333335,28.04125,South Africa,2025-04-01,2025,4,Rosy Faced Lovebird
Agapornis roseicollis,50.78972,5.56255,Belgium,2025-05-01,2025,5,Rosy Faced Lovebird
Agapornis roseicollis,33.586424,-111.870362,United States of America,2025-06-01,2025,6,Rosy Faced Lovebird
Agapornis roseicollis,33.522999,-112.021194,United States of America,2025-07-01,2025,7,Rosy Faced Lovebird
Agelaius phoeniceus,41.660119,-87.597405,United States of America,2022-01-01,2022,1,Red Winged Blackbird
Agelaius phoeniceus,33.06078,-96.960106,United States of America,2022-02-01,2022,2,Red Winged Blackbird
Agelaius phoeniceus,43.585172,-80.598875,Canada,2022-03-01,2022,3,Red Winged Blackbird
Agelaius phoeniceus,42.81738,-70.8704,United States of America,2022-04-01,2022,4,Red Winged Blackbird
Agelaius phoeniceus,45.235542,-74.01511,Canada,2022-05-01,2022,5,Red Winged Blackbird
Agelaius phoeniceus,41.8087,-72.0647,United States of America,2022-06-01,2022,6,Red Winged Blackbird
Agelaius phoeniceus,43.264112,-73.231722,United States of America,2022-07-01,2022,7,Red Winged Blackbird
Agelaius phoeniceus,49.242974,-122.935624,Canada,2022-08-01,2022,8,Red Winged Blackbird
Agelaius phoeniceus,32.555014,-117.065052,United States of America,2022-09-01,2022,9,Red Winged Blackbird
Agelaius phoeniceus,41.757274,-87.550587,United States of America,2022-10-01,2022,10,Red Winged Blackbird
Agelaius phoeniceus,43.663979,-79.513905,Canada,2022-11-01,2022,11,Red Winged Blackbird
Agelaius phoeniceus,28.574401,-80.997675,United States of America,2022-12-01,2022,12,Red Winged Blackbird
Agelaius phoeniceus,48.466745,-123.439462,Canada,2023-01-01,2023,1,Red Winged Blackbird
Agelaius phoeniceus,40.658597,-73.967735,United States of America,2023-02-01,2023,2,Red Winged Blackbird
Agelaius phoeniceus,33.012852,-117.247131,United States of America,2023-03-01,2023,3,Red Winged Blackbird
Agelaius phoeniceus,43.64919,-79.58857,Canada,2023-04-01,2023,4,Red Winged Blackbird
Agelaius phoeniceus,45.508764,-123.090457,United States of America,2023-05-01,2023,5,Red Winged Blackbird
Agelaius phoeniceus,43.908157,-81.48021,Canada,2023-06-01,2023,6,Red Winged Blackbird
Agelaius phoeniceus,41.12553,-81.529637,United States of America,2023-07-01,2023,7,Red Winged Blackbird
Agelaius phoeniceus,28.570042,-80.996742,United States of America,2023-08-01,2023,8,Red Winged Blackbird
Agelaius phoeniceus,34.273585,-119.127519,United States of America,2023-09-01,2023,9,Red Winged Blackbird
Agelaius phoeniceus,42.984911,-88.195681,United States of America,2023-10-01,2023,10,Red Winged Blackbird
Agelaius phoeniceus,44.894958,-123.004936,United States of America,2023-11-01,2023,11,Red Winged Blackbird
Agelaius phoeniceus,28.67857,-81.62464,United States of America,2023-12-01,2023,12,Red Winged Blackbird
Agelaius phoeniceus,27.672279,-97.350137,United States of America,2024-01-01,2024,1,Red Winged Blackbird
Agelaius phoeniceus,25.573832,-103.494661,Mexico,2024-02-01,2024,2,Red Winged Blackbird
Agelaius phoeniceus,35.812208,-78.714573,United States of America,2024-03-01,2024,3,Red Winged Blackbird
Agelaius phoeniceus,42.6042,-71.61682,United States of America,2024-04-01,2024,4,Red Winged Blackbird
Agelaius phoeniceus,49.457536,-119.597146,Canada,2024-05-01,2024,5,Red Winged Blackbird
Agelaius phoeniceus,41.468393,-75.330881,United States of America,2024-06-01,2024,6,Red Winged Blackbird
Agelaius phoeniceus,43.192775,-77.512742,United States of America,2024-07-01,2024,7,Red Winged Blackbird
Agelaius phoeniceus,48.47857,-81.321442,Canada,2024-08-01,2024,8,Red Winged Blackbird
Agelaius phoeniceus,33.854685,-117.818431,United States of America,2024-09-01,2024,9,Red Winged Blackbird
Agelaius phoeniceus,37.597203,-122.501953,United States of America,2024-10-01,2024,10,Red Winged Blackbird
Agelaius phoeniceus,43.540939,-80.554606,Canada,2024-11-01,2024,11,Red Winged Blackbird
Agelaius phoeniceus,38.89442,-77.060285,United States of America,2024-12-01,2024,12,Red Winged Blackbird
Agelaius phoeniceus,32.595523,-85.482869,United States of America,2025-01-01,2025,1,Red Winged Blackbird
Agelaius phoeniceus,36.856214,-88.335593,United States of America,2025-02-01,2025,2,Red Winged Blackbird
Agelaius phoeniceus,38.783482,-84.78656,Costa Rica,2025-03-01,2025,3,Red Winged Blackbird
Agelaius phoeniceus,40.71075,-111.945826,United States of America,2025-04-01,2025,4,Red Winged Blackbird
Agelaius phoeniceus,40.654533,-73.999413,United States of America,2025-05-01,2025,5,Red Winged Blackbird
Agelaius phoeniceus,41.021547,-81.430623,United States of America,2025-06-01,2025,6,Red Winged Blackbird
Agelaius phoeniceus,45.643203,-73.658449,Canada,2025-07-01,2025,7,Red Winged Blackbird
Agelaius tricolor,37.252791,-122.393637,United States of America,2022-01-01,2022,1,Tricolored Blackbird
Agelaius tricolor,36.822901,-121.305136,United States of America,2022-02-01,2022,2,Tricolored Blackbird
Agelaius tricolor,36.744794,-122.76902,United States of America,2022-03-01,2022,3,Tricolored Blackbird
Agelaius tricolor,36.666687,-120.926863,United States of America,2022-04-01,2022,4,Tricolored Blackbird
Agelaius tricolor,36.58858,-121.729992,United States of America,2022-05-01,2022,5,Tricolored Blackbird
Agelaius tricolor,37.343164,-121.524698,United States of America,2022-06-01,2022,6,Tricolored Blackbird
Agelaius tricolor,38.275838,-121.420644,United States of America,2022-07-01,2022,7,Tricolored Blackbird
Agelaius tricolor,38.479515,-121.55198,United States of America,2022-08-01,2022,8,Tricolored Blackbird
Agelaius tricolor,38.210353,-122.024748,United States of America,2022-09-01,2022,9,Tricolored Blackbird
Agelaius tricolor,38.00086,-122.995262,United States of America,2022-10-01,2022,10,Tricolored Blackbird
Agelaius tricolor,34.772221,-118.759841,United States of America,2022-11-01,2022,11,Tricolored Blackbird
Agelaius tricolor,34.898888,-119.555597,United States of America,2022-12-01,2022,12,Tricolored Blackbird
Agelaius tricolor,36.723081,-121.264074,United States of America,2023-01-01,2023,1,Tricolored Blackbird
Agelaius tricolor,36.014043,-121.320243,United States of America,2023-02-01,2023,2,Tricolored Blackbird
Agelaius tricolor,35.305005,-120.662494,United States of America,2023-03-01,2023,3,Tricolored Blackbird
Agelaius tricolor,36.596205,-120.832853,United States of America,2023-04-01,2023,4,Tricolored Blackbird
Agelaius tricolor,34.695249,-120.041885,United States of America,2023-05-01,2023,5,Tricolored Blackbird
Agelaius tricolor,36.799232,-121.762223,United States of America,2023-06-01,2023,6,Tricolored Blackbird
Agelaius tricolor,38.588117,-121.631737,United States of America,2023-07-01,2023,7,Tricolored Blackbird
Agelaius tricolor,39.310517,-121.802383,United States of America,2023-08-01,2023,8,Tricolored Blackbird
Agelaius tricolor,37.183043,-122.393212,United States of America,2023-09-01,2023,9,Tricolored Blackbird
Agelaius tricolor,38.208997,-122.02615,United States of America,2023-10-01,2023,10,Tricolored Blackbird
Agelaius tricolor,37.183619,-122.384232,United States of America,2023-11-01,2023,11,Tricolored Blackbird
Agelaius tricolor,33.05336,-121.62434,United States of America,2023-12-01,2023,12,Tricolored Blackbird
Agelaius tricolor,36.209503,-120.864448,United States of America,2024-01-01,2024,1,Tricolored Blackbird
Agelaius tricolor,34.772295,-118.759855,United States of America,2024-02-01,2024,2,Tricolored Blackbird
Agelaius tricolor,37.753719,-122.495934,United States of America,2024-03-01,2024,3,Tricolored Blackbird
Agelaius tricolor,37.784144,-120.620028,United States of America,2024-04-01,2024,4,Tricolored Blackbird
Agelaius tricolor,36.196611,-119.681712,United States of America,2024-05-01,2024,5,Tricolored Blackbird
Agelaius tricolor,37.5677605,-118.843512,United States of America,2024-06-01,2024,6,Tricolored Blackbird
Agelaius tricolor,38.93891,-120.004694,United States of America,2024-07-01,2024,7,Tricolored Blackbird
Agelaius tricolor,32.663977,-120.836377,United States of America,2024-08-01,2024,8,Tricolored Blackbird
Agelaius tricolor,32.987358,-121.66806,United States of America,2024-09-01,2024,9,Tricolored Blackbird
Agelaius tricolor,37.725905,-122.499743,United States of America,2024-10-01,2024,10,Tricolored Blackbird
Agelaius tricolor,38.236703,-121.918224,United States of America,2024-11-01,2024,11,Tricolored Blackbird
Agelaius tricolor,35.54844,-123.346307,United States of America,2024-12-01,2024,12,Tricolored Blackbird
Agelaius tricolor,32.860177,-122.37936133333334,United States of America,2025-01-01,2025,1,Tricolored Blackbird
Agelaius tricolor,32.858763,-121.41241566666666,United States of America,2025-02-01,2025,2,Tricolored Blackbird
Agelaius tricolor,37.228902,-120.44547,United States of America,2025-03-01,2025,3,Tricolored Blackbird
Agelaius tricolor,37.402362,-121.487535,United States of America,2025-04-01,2025,4,Tricolored Blackbird
Agelaius tricolor,34.693205,-120.042675,United States of America,2025-05-01,2025,5,Tricolored Blackbird
Agelaius tricolor,34.695233,-120.041747,United States of America,2025-06-01,2025,6,Tricolored Blackbird
Agelaius tricolor,38.938006,-120.00333,United States of America,2025-07-01,2025,7,Tricolored Blackbird
Ailuroedus melanotis,-12.711499,143.288155,Australia,2022-01-01,2022,1,Spotted Catbird
Ailuroedus melanotis,-12.708959,143.291503,Australia,2022-02-01,2022,2,Spotted Catbird
Ailuroedus melanotis,-12.73434,143.28471,Australia,2022-04-01,2022,4,Spotted Catbird
Ailuroedus melanotis,-12.73888,143.28614499999998,Australia,2022-05-01,2022,5,Spotted Catbird
Ailuroedus melanotis,-12.71281,143.28758,Australia,2022-06-01,2022,6,Spotted Catbird
Ailuroedus melanotis,-12.7291005,143.28453,Papua New Guinea,2022-07-01,2022,7,Spotted Catbird
Ailuroedus melanotis,-12.745391,143.28148,Australia,2022-08-01,2022,8,Spotted Catbird
Ailuroedus melanotis,-12.7115,143.2878,Australia,2022-09-01,2022,9,Spotted Catbird
Ailuroedus melanotis,-12.72611,143.285,Australia,2022-10-01,2022,10,Spotted Catbird
Ailuroedus melanotis,-12.72611,143.285,Australia,2022-11-01,2022,11,Spotted Catbird
Ailuroedus melanotis,-12.745391,143.28148,Australia,2022-12-01,2022,12,Spotted Catbird
Ailuroedus melanotis,-12.7290705,143.285165,Australia,2023-01-01,2023,1,Spotted Catbird
Ailuroedus melanotis,-12.71275,143.28885,Australia,2023-02-01,2023,2,Spotted Catbird
Ailuroedus melanotis,-12.73434,143.28471,Australia,2023-03-01,2023,3,Spotted Catbird
Ailuroedus melanotis,-12.763241,143.28627,Australia,2023-05-01,2023,5,Spotted Catbird
